"Name","PowerState","Notes","Guest","NumCpu","CoresPerSocket","MemoryMB","MemoryGB","VMHostId","VMHost","VApp","FolderId","Folder","ResourcePoolId","ResourcePool","HARestartPriority","HAIsolationResponse","DrsAutomationLevel","VMSwapfilePolicy","VMResourceConfiguration","Version","HardwareVersion","PersistentId","GuestId","UsedSpaceGB","ProvisionedSpaceGB","DatastoreIdList","CreateDate","SEVEnabled","BootDelayMillisecond","MigrationEncryption","MemoryHotAddEnabled","MemoryHotAddIncrement","MemoryHotAddLimit","CpuHotAddEnabled","CpuHotRemoveEnabled","ExtensionData","CustomFields","Id","Uid"
"LCFFMU01 LeeTran Fuelmaster Server_replica","PoweredOff","Updated- 1-29-15
Last backup: [3/8/2025 3:03:11 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFFMU01 LeeTran Fuelmaster Server_replica:Microsoft Windows Server 2012 (64-bit)","1","1","4096","4","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","503247ec-251f-630b-5dee-92b4ac454623","windows8Server64Guest","78.594958029687404632568359375","143.45710162259638309478759766","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-14947","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-14947/"
"LCFDNS02 DNS (EXTERNAL)_replica","PoweredOff","Last backup: [6/9/2025 12:45:22 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFDNS02 DNS (EXTERNAL)_replica:Red Hat Enterprise Linux 6 (64-bit)","2","2","5120","5","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/51200","v11","vmx-11","503267a2-3b84-84a7-bcaa-b0b5aee75eca","rhel6_64Guest","11.207284679636359214782714844","77.071392827667295932769775391","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-55445","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-55445/"
"CAD-SQL-BACKUP_replica","PoweredOff","Last backup: [7/10/2024 1:24:06 PM]; Veeam server: [Veeam]; Job: [LC1PVM Missing Tag Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","CAD-SQL-BACKUP_replica:Microsoft Windows Server 2016 (64-bit)","2","1","8192","8","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/81920","v14","vmx-14","50320490-6b88-aee1-84fc-119272e863cd","windows9Server64Guest","104.14067846722900867462158203","1236.9818550301715731620788574","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-329603","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-329603/"
"LC1PVM-CLRBOX_replica","PoweredOff","Last backup: [6/9/2025 2:45:23 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-CLRBOX_replica:Microsoft Windows Server 2016 (64-bit)","2","2","4096","4","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","Unknown","vmx-21","50327813-998a-d6f5-6e70-13a6b70036e4","windows9Server64Guest","63.168227603659033775329589844","127.43812770862132310867309570","System.String[]","6/14/2024 1:52:03 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-279605","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-279605/"
"LCFPFL01 PerfectLaw Sync Workstation_replica","PoweredOff","Last backup: [1/10/2025 12:13:30 AM]; Veeam server: [Veeam]; Job: [Prod 12 am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFPFL01 PerfectLaw Sync Workstation_replica:","1","1","2048","2","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/20480","v11","vmx-11","50322c44-0606-92e3-31e4-45dc90c2717d","windows7Guest","81.56273507513105869293212891","154.46487961150705814361572266","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-24516","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-24516/"
"LC1PVM-IIS01_replica","PoweredOff","Last backup: [6/9/2025 12:23:00 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-IIS01_replica:Microsoft Windows 10 (64-bit)","2","1","16384","16","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:High/4000 MemShares:Normal/163840","v11","vmx-11","503283fd-5b7b-04c6-23c9-01ddb0b03229","windows9_64Guest","59.915600813925266265869140625","236.77873090934008359909057618","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-330532","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-330532/"
"LCFWBC02 Facilities Web Controls_replica","PoweredOff","Last backup: [3/8/2025 12:30:31 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFWBC02 Facilities Web Controls_replica:Microsoft Windows Server 2016 (64-bit)","2","1","12288","12","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/122880","v11","vmx-11","503239ea-3a56-ffef-fa4c-85bcb23204fd","windows9Server64Guest","134.13207141123712062835693359","246.99617954622954130172729492","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-24520","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-24520/"
"LCFFMS01 Fleet Fuel Management System Server_CDP","PoweredOff","Updated: 4-21-2021
Last backup: [6/10/2025 12:17:58 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFFMS01 Fleet Fuel Management System Server_CDP:Microsoft Windows Server 2012 (64-bit)","1","1","4096","4","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","5032274d-4a93-283e-caf5-98801813da94","windows8Server64Guest","76.907242576591670513153076172","161.76940079685300588607788086","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-269913","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-269913/"
"LCFCLV06 Clever Works_CDP","PoweredOff","Updated: 3/21/16
Last backup: [6/10/2025 3:29:13 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFCLV06 Clever Works_CDP:Microsoft Windows Server 2012 (64-bit)","4","1","12288","12","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/122880","v11","vmx-11","5032d255-5d3b-15ff-2ccf-fe4b820be64f","windows8Server64Guest","83.81060138624161481857299805","276.67865512985736131668090821","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211484","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211484/"
"LC1PVM-RTMC Pro Application Monitoring_CDP","PoweredOff","Last backup: [6/10/2025 12:10:24 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-RTMC Pro Application Monitoring_CDP:Microsoft Windows Server 2016 (64-bit)","2","2","8192","8","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v14","vmx-14","50323096-985e-ef4f-a11e-6d6fe729bcc0","windows9Server64Guest","54.557273083366453647613525391","123.42139602918177843093872070","System.String[]","5/24/2024 1:02:09 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-277208","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-277208/"
"LCFSBI02 Crystal Reports Production HR_CDP","PoweredOff","Last backup: [6/10/2025 12:15:50 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSBI02 Crystal Reports Production HR_CDP:Microsoft Windows Server 2016 (64-bit)","8","8","24576","24","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/245760","v11","vmx-11","503251d2-aa32-047e-ad69-5bd862ffaeb8","windows9Server64Guest","116.61818045657128095626831055","341.49313154909759759902954102","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-269900","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-269900/"
"LCFSQL01 SQL Server_CDP","PoweredOff","Enterprise
ITG Contact- Shawn Salyers
Last backup: [6/8/2025 2:22:14 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSQL01 SQL Server_CDP:Microsoft Windows Server 2008 R2 (64-bit)","8","4","24576","24","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/245760","v11","vmx-11","50320527-d235-3f27-8a67-29d5d9d427dc","windows7Server64Guest","732.21526827290654182434082031","1562.1282975589856505393981933","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211550","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211550/"
"SRVTEAM2_replica","PoweredOff","Last backup: [6/3/2025 12:18:23 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","SRVTEAM2_replica:Microsoft Windows Server 2016 (64-bit)","4","2","16384","16","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v14","vmx-14","50320483-b5d3-4f65-8a33-642d1d024027","windows9Server64Guest","67.461191209964454174041748047","164.32922814786434173583984375","System.String[]","4/28/2023 1:01:32 PM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-287145","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-287145/"
"LCFAAD01 Azure AD Dir Sync server_CDP","PoweredOff","JWS 04-16-21 windows updates applied
Last backup: [6/10/2025 12:10:16 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFAAD01 Azure AD Dir Sync server_CDP:Microsoft Windows Server 2016 (64-bit)","2","1","6144","6","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/61440","v11","vmx-11","503291df-4be7-3918-7061-a17e53fe77cf","windows9Server64Guest","90.39524524100124835968017578","237.23936858493834733963012695","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-212833","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-212833/"
"LCFCLV09 Clever RideCheck Plus Server_CDP","PoweredOff","Updated: 3/21/16
Last backup: [6/10/2025 3:23:44 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFCLV09 Clever RideCheck Plus Server_CDP:Microsoft Windows Server 2012 (64-bit)","4","4","16384","16","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","5032e7c0-95f8-5464-0fb6-9c390534ce3d","windows8Server64Guest","97.08504485525190830230712891","273.95214178599417209625244141","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211485","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211485/"
"LC1PVM-VSI_9_CDP","PoweredOff","This OVA provides an install of VSI 10.5.0
Last backup: [6/9/2025 3:07:25 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-VSI_9_CDP:Other (32-bit)","4","1","16384","16","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v9","vmx-09","50321cbc-5b3f-8ea5-2dff-e26adcd2ddd8","otherGuest","39.214360502548515796661376953","87.59314346592873334884643555","System.String[]","4/25/2024 3:19:53 PM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211520","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211520/"
"LCFKAN02 Kantech Public Safety Gateway_CDP","PoweredOff","JWS 04-13-21 Applied Windows Updates
Updated- 8-8-14
Last backup: [6/10/2025 3:31:08 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFKAN02 Kantech Public Safety Gateway_CDP:Microsoft Windows Server 2012 (64-bit)","1","1","4096","4","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","50322b23-52ad-c7dd-cd62-1e5ecb5c65c0","windows8Server64Guest","52.333026830106973648071289062","117.19518535956740379333496094","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-303615","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-303615/"
"LCFSQLC01 Cluster SQL Node 1_replica","PoweredOff","Last backup: [3/9/2025 8:33:37 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFSQLC01 Cluster SQL Node 1_replica:Microsoft Windows Server 2016 (64-bit)","6","2","32768","32","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/6000 MemShares:Normal/327680","v11","vmx-11","5032c845-689e-7811-dc40-f86f94effae3","windows9Server64Guest","481.9631967246532440185546875","1169.8132152622565627098083496","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-25347","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-25347/"
"LCFCAC01 Certificate Auth IIS Proxy CRL_CDP","PoweredOff","Last backup: [6/9/2025 3:22:31 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFCAC01 Certificate Auth IIS Proxy CRL_CDP:Microsoft Windows Server 2016 (64-bit)","1","1","4096","4","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","50323f53-3be3-c3f5-384c-302aa512a065","windows9Server64Guest","90.78866254258900880813598633","195.63082176540046930313110352","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211530","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211530/"
"LC1PVM-RDSWA MS Web Access_CDP","PoweredOff","Last backup: [6/10/2025 12:04:29 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-RDSWA MS Web Access_CDP:Microsoft Windows Server 2016 (64-bit)","4","2","12288","12","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/122880","Unknown","vmx-21","50329aea-b2e0-9715-b718-1e131e08d14b","windows9Server64Guest","34.755685501731932163238525391","107.02952945325523614883422852","System.String[]","6/28/2024 5:18:52 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-246494","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-246494/"
